x,y,height,momentum_x
5.125,0.025,7.26396,21.1946
5.175,0.025,7.26402,21.1934
5.225,0.025,7.26408,21.1923
5.275,0.025,7.26412,21.1912
5.325,0.025,7.26416,21.1901
5.375,0.025,7.26419,21.189
5.425,0.025,7.26421,21.188
5.475,0.025,7.26423,21.1869
5.525,0.025,7.26424,21.1858
5.575,0.025,7.26424,21.1848
5.625,0.025,7.26424,21.1837
5.675,0.025,7.26423,21.1826
5.725,0.025,7.26422,21.1815
5.775,0.025,7.2642,21.1804
5.825,0.025,7.26417,21.1793
5.875,0.025,7.26414,21.1781
5.925,0.025,7.2641,21.1769
5.975,0.025,7.26405,21.1757
6.025,0.025,7.264,21.1745
6.075,0.025,7.26395,21.1732
6.125,0.025,7.26388,21.1719
6.175,0.025,7.26381,21.1705
6.225,0.025,7.26373,21.1691
6.275,0.025,7.26365,21.1676
6.325,0.025,7.26356,21.166
6.375,0.025,7.26345,21.1644
6.425,0.025,7.26334,21.1627
6.475,0.025,7.26322,21.1609
6.525,0.025,7.26308,21.1589
6.575,0.025,7.26294,21.1569
6.625,0.025,7.26278,21.1547
6.675,0.025,7.2626,21.1523
6.725,0.025,7.26239,21.1497
6.775,0.025,7.26214,21.1465
6.825,0.025,7.26181,21.1425
6.875,0.025,7.26131,21.1364
6.925,0.025,7.26039,21.1257
6.975,0.025,7.2585,21.1041
7.025,0.025,7.25434,21.0566
7.075,0.025,7.24487,20.9491
7.125,0.025,7.2233,20.7051
7.175,0.025,7.17495,20.1611
7.225,0.025,7.07079,19.0029
7.275,0.025,6.86378,16.7552
7.325,0.025,6.50959,13.0781
7.375,0.025,6.0353,8.49477
7.425,0.025,5.57873,4.47019
7.475,0.025,5.26871,1.97756
7.525,0.025,5.11012,0.787918
7.575,0.025,5.04218,0.297895
7.625,0.025,5.0156,0.109613
7.675,0.025,5.00565,0.0396144
7.725,0.025,5.00201,0.0140899
7.775,0.025,5.0007,0.0049271
7.825,0.025,5.00024,0.00168859
7.875,0.025,5.00008,0.000563969
7.925,0.025,5.00003,0.000182554
7.975,0.025,5.00001,5.65223e-05
8.025,0.025,5,1.47424e-05
8.075,0.025,5,1.95842e-06
8.125,0.025,5,8.16612e-08
8.175,0.025,5,3.40411e-09
8.225,0.025,5,1.41747e-10
8.275,0.025,5,5.90386e-12
8.325,0.025,5,2.45814e-13
8.375,0.025,5,1.02204e-14
8.425,0.025,5,4.2378e-16
8.475,0.025,5,1.74952e-17
8.525,0.025,5,7.17495e-19
8.575,0.025,5,2.91454e-20
8.625,0.025,5,1.16941e-21
8.675,0.025,5,4.62261e-23
8.725,0.025,5,1.79331e-24
8.775,0.025,5,6.77503e-26
8.825,0.025,5,2.4604e-27
8.875,0.025,5,8.45451e-29
8.925,0.025,5,2.71561e-30
8.975,0.025,5,8.14625e-32
9.025,0.025,5,2.32006e-33
9.075,0.025,5,6.47381e-35
9.125,0.025,5,1.81407e-36
9.175,0.025,5,5.04778e-38
9.225,0.025,5,1.33802e-39
9.275,0.025,5,3.2569e-41
9.325,0.025,5,7.17465e-43
9.375,0.025,5,1.4013e-44
9.425,0.025,5,0
9.475,0.025,5,0
9.525,0.025,5,0
9.575,0.025,5,0
9.625,0.025,5,0
9.675,0.025,5,0
9.725,0.025,5,0
9.775,0.025,5,0
9.825,0.025,5,0
9.875,0.025,5,0
9.925,0.025,5,0
9.975,0.025,5,0
