x,y,height,momentum_x
5.525,0.025,7.26249,21.1757
5.575,0.025,7.26247,21.1738
5.625,0.025,7.26244,21.1718
5.675,0.025,7.2624,21.1699
5.725,0.025,7.26234,21.1678
5.775,0.025,7.26228,21.1657
5.825,0.025,7.26219,21.1636
5.875,0.025,7.26209,21.1613
5.925,0.025,7.26198,21.1589
5.975,0.025,7.26184,21.1563
6.025,0.025,7.26169,21.1536
6.075,0.025,7.26151,21.1507
6.125,0.025,7.26131,21.1475
6.175,0.025,7.26107,21.144
6.225,0.025,7.26077,21.1398
6.275,0.025,7.26035,21.1343
6.325,0.025,7.25966,21.1257
6.375,0.025,7.2583,21.1096
6.425,0.025,7.25527,21.0747
6.475,0.025,7.2482,20.994
6.525,0.025,7.23148,20.8042
6.575,0.025,7.19259,20.3654
6.625,0.025,7.10565,19.3944
6.675,0.025,6.92551,17.4235
6.725,0.025,6.6006,14.0074
6.775,0.025,6.13562,9.43496
6.825,0.025,5.6549,5.11593
6.875,0.025,5.30879,2.28869
6.925,0.025,5.12597,0.904142
6.975,0.025,5.04724,0.333974
7.025,0.025,5.01689,0.118658
7.075,0.025,5.00584,0.0409399
7.125,0.025,5.00196,0.0137357
7.175,0.025,5.00064,0.00447158
7.225,0.025,5.0002,0.00140616
7.275,0.025,5.00006,0.000425886
7.325,0.025,5.00002,0.00012379
7.375,0.025,5,3.2806e-05
7.425,0.025,5,6.30611e-06
7.475,0.025,5,3.95435e-07
7.525,0.025,5,1.59392e-08
7.575,0.025,5,6.29008e-10
7.625,0.025,5,2.47596e-11
7.675,0.025,5,9.76772e-13
7.725,0.025,5,3.66682e-14
7.775,0.025,5,1.2625e-15
7.825,0.025,5,3.83614e-17
7.875,0.025,5,1.02905e-18
7.925,0.025,5,2.68459e-20
7.975,0.025,5,7.88412e-22
8.025,0.025,5,2.44621e-23
8.075,0.025,5,6.76824e-25
8.125,0.025,5,1.63344e-26
8.175,0.025,5,3.44656e-28
8.225,0.025,5,6.65057e-30
8.275,0.025,5,1.22865e-31
8.325,0.025,5,2.09181e-33
8.375,0.025,5,3.07189e-35
8.425,0.025,5,4.10099e-37
8.475,0.025,5,4.97215e-39
8.525,0.025,5,4.95191e-41
8.575,0.025,5,3.8816e-43
8.625,0.025,5,0
8.675,0.025,5,0
8.725,0.025,5,0
8.775,0.025,5,0
8.825,0.025,5,0
8.875,0.025,5,0
8.925,0.025,5,0
8.975,0.025,5,0
9.025,0.025,5,0
9.075,0.025,5,0
9.125,0.025,5,0
9.175,0.025,5,0
9.225,0.025,5,0
9.275,0.025,5,0
9.325,0.025,5,0
9.375,0.025,5,0
9.425,0.025,5,0
9.475,0.025,5,0
9.525,0.025,5,0
9.575,0.025,5,0
9.625,0.025,5,0
9.675,0.025,5,0
9.725,0.025,5,0
9.775,0.025,5,0
9.825,0.025,5,0
9.875,0.025,5,0
9.925,0.025,5,0
9.975,0.025,5,0
