x,y,height,momentum_x
6.025,0.025,7.26799,21.2072
6.075,0.025,7.26799,21.2075
6.125,0.025,7.26797,21.2077
6.175,0.025,7.26795,21.208
6.225,0.025,7.26792,21.2083
6.275,0.025,7.26786,21.2088
6.325,0.025,7.26779,21.2093
6.375,0.025,7.26768,21.21
6.425,0.025,7.26754,21.2109
6.475,0.025,7.26736,21.212
6.525,0.025,7.26713,21.2134
6.575,0.025,7.26685,21.215
6.625,0.025,7.26652,21.2169
6.675,0.025,7.26613,21.219
6.725,0.025,7.26568,21.2215
6.775,0.025,7.26518,21.2243
6.825,0.025,7.26463,21.2274
6.875,0.025,7.26404,21.2306
6.925,0.025,7.26342,21.234
6.975,0.025,7.26279,21.2374
7.025,0.025,7.26215,21.2409
7.075,0.025,7.26153,21.2443
7.125,0.025,7.26093,21.2475
7.175,0.025,7.26037,21.2505
7.225,0.025,7.25986,21.2533
7.275,0.025,7.2594,21.2558
7.325,0.025,7.259,21.2579
7.375,0.025,7.25866,21.2597
7.425,0.025,7.25838,21.2612
7.475,0.025,7.25815,21.2624
7.525,0.025,7.25796,21.2633
7.575,0.025,7.25782,21.264
7.625,0.025,7.25771,21.2645
7.675,0.025,7.25764,21.2648
7.725,0.025,7.25758,21.2651
7.775,0.025,7.25754,21.2652
7.825,0.025,7.25751,21.2653
7.875,0.025,7.25749,21.2653
7.925,0.025,7.25747,21.2653
7.975,0.025,7.25746,21.2652
8.025,0.025,7.25745,21.2652
8.075,0.025,7.25744,21.2651
8.125,0.025,7.25744,21.265
8.175,0.025,7.25743,21.265
8.225,0.025,7.25743,21.2649
8.275,0.025,7.25742,21.2648
8.325,0.025,7.25741,21.2648
8.375,0.025,7.25741,21.2647
8.425,0.025,7.2574,21.2646
8.475,0.025,7.25739,21.2646
8.525,0.025,7.25739,21.2645
8.575,0.025,7.25738,21.2644
8.625,0.025,7.25737,21.2644
8.675,0.025,7.25736,21.2643
8.725,0.025,7.25736,21.2642
8.775,0.025,7.25735,21.2641
8.825,0.025,7.25734,21.264
8.875,0.025,7.25733,21.264
8.925,0.025,7.25733,21.2639
8.975,0.025,7.25732,21.2638
9.025,0.025,7.25731,21.2637
9.075,0.025,7.25731,21.2637
9.125,0.025,7.2573,21.2636
9.175,0.025,7.25729,21.2635
9.225,0.025,7.25728,21.2634
9.275,0.025,7.25727,21.2633
9.325,0.025,7.25727,21.2632
9.375,0.025,7.25726,21.2631
9.425,0.025,7.25725,21.2631
9.475,0.025,7.25724,21.263
9.525,0.025,7.25723,21.2629
9.575,0.025,7.25723,21.2628
9.625,0.025,7.25722,21.2627
9.675,0.025,7.25721,21.2626
9.725,0.025,7.2572,21.2625
9.775,0.025,7.25719,21.2624
9.825,0.025,7.25718,21.2623
9.875,0.025,7.25718,21.2622
9.925,0.025,7.25717,21.2621
9.975,0.025,7.25716,21.262
