x,y,height,momentum_x
3.475,0.025,7.26744,21.2046
3.525,0.025,7.26747,21.2047
3.575,0.025,7.26749,21.2049
3.625,0.025,7.26752,21.205
3.675,0.025,7.26755,21.2051
3.725,0.025,7.26757,21.2053
3.775,0.025,7.2676,21.2054
3.825,0.025,7.26762,21.2055
3.875,0.025,7.26765,21.2057
3.925,0.025,7.26767,21.2058
3.975,0.025,7.26769,21.2059
4.025,0.025,7.26772,21.2061
4.075,0.025,7.26774,21.2062
4.125,0.025,7.26776,21.2064
4.175,0.025,7.26779,21.2065
4.225,0.025,7.26781,21.2067
4.275,0.025,7.26783,21.2068
4.325,0.025,7.26785,21.2069
4.375,0.025,7.26787,21.2071
4.425,0.025,7.26788,21.2072
4.475,0.025,7.2679,21.2073
4.525,0.025,7.26792,21.2075
4.575,0.025,7.26793,21.2076
4.625,0.025,7.26795,21.2077
4.675,0.025,7.26796,21.2078
4.725,0.025,7.26798,21.2079
4.775,0.025,7.26799,21.208
4.825,0.025,7.268,21.2081
4.875,0.025,7.26802,21.2081
4.925,0.025,7.26803,21.2082
4.975,0.025,7.26804,21.2082
5.025,0.025,7.26805,21.2083
5.075,0.025,7.26806,21.2083
5.125,0.025,7.26807,21.2083
5.175,0.025,7.26807,21.2084
5.225,0.025,7.26808,21.2084
5.275,0.025,7.26808,21.2084
5.325,0.025,7.26808,21.2084
5.375,0.025,7.26809,21.2083
5.425,0.025,7.26809,21.2083
5.475,0.025,7.26809,21.2083
5.525,0.025,7.26809,21.2083
5.575,0.025,7.26809,21.2082
5.625,0.025,7.26809,21.2082
5.675,0.025,7.26809,21.2081
5.725,0.025,7.26808,21.2081
5.775,0.025,7.26808,21.208
5.825,0.025,7.26808,21.208
5.875,0.025,7.26807,21.2079
5.925,0.025,7.26807,21.2079
5.975,0.025,7.26806,21.2078
6.025,0.025,7.26806,21.2077
6.075,0.025,7.26805,21.2077
6.125,0.025,7.26805,21.2076
6.175,0.025,7.26804,21.2076
6.225,0.025,7.26804,21.2075
6.275,0.025,7.26804,21.2074
6.325,0.025,7.26803,21.2074
6.375,0.025,7.26802,21.2073
6.425,0.025,7.26802,21.2072
6.475,0.025,7.26801,21.2072
6.525,0.025,7.26801,21.2071
6.575,0.025,7.268,21.207
6.625,0.025,7.268,21.207
6.675,0.025,7.26799,21.2069
6.725,0.025,7.26798,21.2068
6.775,0.025,7.26797,21.2068
6.825,0.025,7.26796,21.2068
6.875,0.025,7.26794,21.2068
6.925,0.025,7.26791,21.2069
6.975,0.025,7.26786,21.207
7.025,0.025,7.2678,21.2072
7.075,0.025,7.26771,21.2076
7.125,0.025,7.26759,21.2082
7.175,0.025,7.26743,21.2089
7.225,0.025,7.26722,21.21
7.275,0.025,7.26696,21.2113
7.325,0.025,7.26663,21.213
7.375,0.025,7.26622,21.2151
7.425,0.025,7.26575,21.2176
7.475,0.025,7.2652,21.2205
7.525,0.025,7.26459,21.2238
7.575,0.025,7.26392,21.2274
7.625,0.025,7.26322,21.2311
7.675,0.025,7.26249,21.235
7.725,0.025,7.26176,21.2389
7.775,0.025,7.26105,21.2427
7.825,0.025,7.26038,21.2463
7.875,0.025,7.25977,21.2495
7.925,0.025,7.25923,21.2524
7.975,0.025,7.25876,21.2548
8.025,0.025,7.25837,21.2568
8.075,0.025,7.25805,21.2585
8.125,0.025,7.2578,21.2597
8.175,0.025,7.25761,21.2606
8.225,0.025,7.25747,21.2612
8.275,0.025,7.25737,21.2617
8.325,0.025,7.2573,21.2619
8.375,0.025,7.25725,21.262
8.425,0.025,7.25722,21.2621
8.475,0.025,7.2572,21.2621
8.525,0.025,7.25718,21.262
8.575,0.025,7.25716,21.2619
8.625,0.025,7.25715,21.2618
8.675,0.025,7.25714,21.2617
8.725,0.025,7.25713,21.2616
8.775,0.025,7.25712,21.2615
8.825,0.025,7.25712,21.2614
8.875,0.025,7.25711,21.2613
8.925,0.025,7.2571,21.2612
8.975,0.025,7.25709,21.2611
9.025,0.025,7.25707,21.261
9.075,0.025,7.25706,21.2609
9.125,0.025,7.25705,21.2608
9.175,0.025,7.25704,21.2606
9.225,0.025,7.25703,21.2605
9.275,0.025,7.25702,21.2604
9.325,0.025,7.25701,21.2603
9.375,0.025,7.257,21.2602
9.425,0.025,7.25699,21.26
9.475,0.025,7.25698,21.2599
9.525,0.025,7.25696,21.2598
9.575,0.025,7.25695,21.2597
9.625,0.025,7.25694,21.2595
9.675,0.025,7.25693,21.2594
9.725,0.025,7.25692,21.2593
9.775,0.025,7.2569,21.2591
9.825,0.025,7.25689,21.259
9.875,0.025,7.25688,21.2588
9.925,0.025,7.25687,21.2587
9.975,0.025,7.25685,21.2585
