x,y,height,momentum_x
4.075,0.025,7.26622,21.2105
4.125,0.025,7.26628,21.2099
4.175,0.025,7.26634,21.2094
4.225,0.025,7.2664,21.209
4.275,0.025,7.26645,21.2085
4.325,0.025,7.26649,21.208
4.375,0.025,7.26654,21.2076
4.425,0.025,7.26658,21.2072
4.475,0.025,7.26662,21.2068
4.525,0.025,7.26665,21.2064
4.575,0.025,7.26668,21.2061
4.625,0.025,7.26671,21.2057
4.675,0.025,7.26674,21.2053
4.725,0.025,7.26677,21.205
4.775,0.025,7.26679,21.2047
4.825,0.025,7.26681,21.2043
4.875,0.025,7.26683,21.204
4.925,0.025,7.26684,21.2037
4.975,0.025,7.26686,21.2034
5.025,0.025,7.26687,21.2031
5.075,0.025,7.26689,21.2028
5.125,0.025,7.2669,21.2025
5.175,0.025,7.26691,21.2022
5.225,0.025,7.26691,21.202
5.275,0.025,7.26692,21.2017
5.325,0.025,7.26693,21.2014
5.375,0.025,7.26693,21.2011
5.425,0.025,7.26693,21.2009
5.475,0.025,7.26694,21.2006
5.525,0.025,7.26694,21.2003
5.575,0.025,7.26694,21.2001
5.625,0.025,7.26694,21.1998
5.675,0.025,7.26693,21.1995
5.725,0.025,7.26693,21.1993
5.775,0.025,7.26693,21.199
5.825,0.025,7.26692,21.1987
5.875,0.025,7.26692,21.1985
5.925,0.025,7.26691,21.1982
5.975,0.025,7.2669,21.1979
6.025,0.025,7.2669,21.1977
6.075,0.025,7.26689,21.1974
6.125,0.025,7.26688,21.1971
6.175,0.025,7.26687,21.1969
6.225,0.025,7.26686,21.1966
6.275,0.025,7.26684,21.1963
6.325,0.025,7.26683,21.196
6.375,0.025,7.26682,21.1957
6.425,0.025,7.26681,21.1955
6.475,0.025,7.26679,21.1952
6.525,0.025,7.26678,21.1949
6.575,0.025,7.26676,21.1946
6.625,0.025,7.26674,21.1943
6.675,0.025,7.26672,21.194
6.725,0.025,7.2667,21.1937
6.775,0.025,7.26668,21.1934
6.825,0.025,7.26666,21.193
6.875,0.025,7.26664,21.1927
6.925,0.025,7.26662,21.1924
6.975,0.025,7.2666,21.1921
7.025,0.025,7.26657,21.1917
7.075,0.025,7.26655,21.1914
7.125,0.025,7.26653,21.191
7.175,0.025,7.2665,21.1907
7.225,0.025,7.26647,21.1903
7.275,0.025,7.26645,21.1899
7.325,0.025,7.26642,21.1895
7.375,0.025,7.26639,21.1891
7.425,0.025,7.26636,21.1887
7.475,0.025,7.26632,21.1883
7.525,0.025,7.26629,21.1879
7.575,0.025,7.26626,21.1875
7.625,0.025,7.26622,21.187
7.675,0.025,7.26619,21.1866
7.725,0.025,7.26615,21.1861
7.775,0.025,7.26611,21.1856
7.825,0.025,7.26607,21.1851
7.875,0.025,7.26603,21.1846
7.925,0.025,7.26598,21.1841
7.975,0.025,7.26594,21.1836
8.025,0.025,7.26589,21.183
8.075,0.025,7.26585,21.1824
8.125,0.025,7.2658,21.1819
8.175,0.025,7.26575,21.1813
8.225,0.025,7.26569,21.1806
8.275,0.025,7.26564,21.18
8.325,0.025,7.26558,21.1793
8.375,0.025,7.26552,21.1786
8.425,0.025,7.26546,21.1779
8.475,0.025,7.26539,21.1771
8.525,0.025,7.26533,21.1763
8.575,0.025,7.26526,21.1755
8.625,0.025,7.26518,21.1747
8.675,0.025,7.26511,21.1738
8.725,0.025,7.26502,21.1729
8.775,0.025,7.26494,21.1719
8.825,0.025,7.26485,21.1709
8.875,0.025,7.26476,21.1698
8.925,0.025,7.26466,21.1687
8.975,0.025,7.26455,21.1675
9.025,0.025,7.26443,21.1661
9.075,0.025,7.26429,21.1645
9.125,0.025,7.26411,21.1624
9.175,0.025,7.26384,21.1593
9.225,0.025,7.26338,21.1541
9.275,0.025,7.26248,21.1439
9.325,0.025,7.26063,21.1228
9.375,0.025,7.25659,21.077
9.425,0.025,7.24764,20.9757
9.475,0.025,7.22777,20.7509
9.525,0.025,7.18407,20.2589
9.575,0.025,7.09084,19.2202
9.625,0.025,6.90491,17.1921
9.675,0.025,6.57966,13.7849
9.725,0.025,6.12416,9.32034
9.775,0.025,5.65725,5.13203
9.825,0.025,5.31846,2.36262
9.875,0.025,5.1353,0.972432
9.925,0.025,5.05358,0.379181
9.975,0.025,5.02055,0.14454
