x,y,height,momentum_x
2.975,0.025,7.31501,20.9403
3.025,0.025,7.30074,21.0199
3.075,0.025,7.28947,21.0826
3.125,0.025,7.28088,21.1301
3.175,0.025,7.27458,21.1649
3.225,0.025,7.27015,21.1892
3.275,0.025,7.2672,21.2053
3.325,0.025,7.26536,21.2153
3.375,0.025,7.26431,21.221
3.425,0.025,7.26379,21.2237
3.475,0.025,7.26361,21.2245
3.525,0.025,7.26363,21.2242
3.575,0.025,7.26376,21.2233
3.625,0.025,7.26395,21.2221
3.675,0.025,7.26415,21.2208
3.725,0.025,7.26435,21.2195
3.775,0.025,7.26454,21.2182
3.825,0.025,7.26472,21.2171
3.875,0.025,7.26488,21.216
3.925,0.025,7.26503,21.2149
3.975,0.025,7.26516,21.214
4.025,0.025,7.26529,21.2131
4.075,0.025,7.2654,21.2123
4.125,0.025,7.26551,21.2115
4.175,0.025,7.2656,21.2107
4.225,0.025,7.26569,21.21
4.275,0.025,7.26577,21.2093
4.325,0.025,7.26585,21.2087
4.375,0.025,7.26592,21.2081
4.425,0.025,7.26598,21.2075
4.475,0.025,7.26604,21.207
4.525,0.025,7.2661,21.2064
4.575,0.025,7.26615,21.2059
4.625,0.025,7.26619,21.2054
4.675,0.025,7.26623,21.2049
4.725,0.025,7.26627,21.2044
4.775,0.025,7.26631,21.204
4.825,0.025,7.26634,21.2035
4.875,0.025,7.26637,21.2031
4.925,0.025,7.2664,21.2027
4.975,0.025,7.26642,21.2023
5.025,0.025,7.26644,21.2019
5.075,0.025,7.26646,21.2015
5.125,0.025,7.26648,21.2011
5.175,0.025,7.2665,21.2007
5.225,0.025,7.26651,21.2003
5.275,0.025,7.26652,21.2
5.325,0.025,7.26653,21.1996
5.375,0.025,7.26654,21.1992
5.425,0.025,7.26655,21.1989
5.475,0.025,7.26655,21.1985
5.525,0.025,7.26655,21.1982
5.575,0.025,7.26655,21.1978
5.625,0.025,7.26656,21.1975
5.675,0.025,7.26655,21.1971
5.725,0.025,7.26655,21.1968
5.775,0.025,7.26655,21.1964
5.825,0.025,7.26654,21.1961
5.875,0.025,7.26654,21.1957
5.925,0.025,7.26653,21.1954
5.975,0.025,7.26652,21.195
6.025,0.025,7.26651,21.1946
6.075,0.025,7.2665,21.1943
6.125,0.025,7.26649,21.1939
6.175,0.025,7.26647,21.1936
6.225,0.025,7.26646,21.1932
6.275,0.025,7.26644,21.1928
6.325,0.025,7.26643,21.1924
6.375,0.025,7.26641,21.1921
6.425,0.025,7.26639,21.1917
6.475,0.025,7.26637,21.1913
6.525,0.025,7.26635,21.1909
6.575,0.025,7.26632,21.1905
6.625,0.025,7.2663,21.1901
6.675,0.025,7.26627,21.1896
6.725,0.025,7.26625,21.1892
6.775,0.025,7.26622,21.1888
6.825,0.025,7.26619,21.1883
6.875,0.025,7.26616,21.1879
6.925,0.025,7.26613,21.1874
6.975,0.025,7.2661,21.1869
7.025,0.025,7.26606,21.1864
7.075,0.025,7.26603,21.1859
7.125,0.025,7.26599,21.1854
7.175,0.025,7.26595,21.1849
7.225,0.025,7.26591,21.1844
7.275,0.025,7.26587,21.1838
7.325,0.025,7.26582,21.1832
7.375,0.025,7.26578,21.1826
7.425,0.025,7.26573,21.182
7.475,0.025,7.26568,21.1814
7.525,0.025,7.26563,21.1808
7.575,0.025,7.26558,21.1801
7.625,0.025,7.26552,21.1794
7.675,0.025,7.26547,21.1787
7.725,0.025,7.26541,21.1779
7.775,0.025,7.26534,21.1772
7.825,0.025,7.26528,21.1764
7.875,0.025,7.26521,21.1756
7.925,0.025,7.26513,21.1747
7.975,0.025,7.26506,21.1738
8.025,0.025,7.26498,21.1729
8.075,0.025,7.2649,21.1719
8.125,0.025,7.26481,21.1709
8.175,0.025,7.26472,21.1698
8.225,0.025,7.26462,21.1687
8.275,0.025,7.26452,21.1675
8.325,0.025,7.26441,21.1662
8.375,0.025,7.26429,21.1648
8.425,0.025,7.26417,21.1633
8.475,0.025,7.26402,21.1616
8.525,0.025,7.26383,21.1595
8.575,0.025,7.26357,21.1565
8.625,0.025,7.26315,21.1517
8.675,0.025,7.26237,21.1429
8.725,0.025,7.26078,21.1248
8.775,0.025,7.25735,21.0859
8.825,0.025,7.24979,21.0002
8.875,0.025,7.23297,20.8098
8.925,0.025,7.19582,20.3911
8.975,0.025,7.11582,19.4973
9.025,0.025,6.95325,17.7139
9.075,0.025,6.65895,14.5991
9.125,0.025,6.22388,10.2667
9.175,0.025,5.7458,5.89466
9.225,0.025,5.37402,2.79986
9.275,0.025,5.16223,1.17166
9.325,0.025,5.06484,0.459867
9.375,0.025,5.02494,0.175544
9.425,0.025,5.00944,0.0662213
9.475,0.025,5.00354,0.0248369
9.525,0.025,5.00133,0.00928039
9.575,0.025,5.00049,0.00345557
9.625,0.025,5.00018,0.00127925
9.675,0.025,5.00007,0.000470375
9.725,0.025,5.00002,0.000171818
9.775,0.025,5.00001,6.24891e-05
9.825,0.025,5,2.34213e-05
9.875,0.025,5,9.31235e-06
9.925,0.025,5,2.97614e-06
9.975,0.025,5,2.73739e-07
